,pair_id,id_1,id_2,text_1,text_2,is_paraphrase,jaccard,levenshtein,synonyms,hyponyms,hypernyms,symbols,numbers,short_forms,voice_change,adjectivization,adverbialization,relativization,predicate_change,prep_var,abbreviations,inversion
97,100,36,4146,"['пожар', 'в', 'колонии', 'в', 'вологодской', 'области', 'унес', 'жизни', '3', 'заключенных']","['при', 'пожаре', 'в', 'вологодской', 'колонии', 'погибли', 'трое', 'заключенных']",1,0.4166666666666667,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,101,39,4146,"['пожар', 'в', 'колонии', 'в', 'вологодской', 'обл', 'есть', 'погибшие']","['при', 'пожаре', 'в', 'вологодской', 'колонии', 'погибли', 'трое', 'заключенных']",1,0.36363636363636365,69,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,102,45,4147,"['авиакатастрофа', 'в', 'перу', 'унесла', 'жизни', 'семи', 'человек']","['при', 'крушении', 'вертолета', 'в', 'перу', 'погибли', 'семь', 'человек']",1,0.36363636363636365,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,103,112,4234,"['renault', 'сократит', '7,5', 'тыс', 'сотрудников', 'из-за', 'кризиса']","['renault', 'сократит', '7,5', 'тысячи', 'рабочих', 'мест', 'во', 'франции']",1,0.25,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,104,44,4148,"['в', 'перу', 'российский', 'турист', 'отравился', '``', 'лианой', 'мертвых', ""''""]","['в', 'перу', 'найден', 'мертвым', 'российский', 'турист']",0,0.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,105,40,4149,"['япония', 'заявила', 'протест', 'китаю', 'в', 'связи', 'с', 'территориальным', 'спором']","['новое', 'правительство', 'японии', 'впервые', 'выразило', 'протест', 'китаю']",0,0.23076923076923078,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,106,43,4150,"['``', 'лайнер', 'мечты', ""''"", 'стоимостью', '$', '200', 'млн', 'загорелся', 'в', 'аэропорту', 'бостона']","['в', 'аэропорту', 'бостона', 'загорелся', '``', 'лайнер', 'мечты', ""''""]",1,0.6666666666666666,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,107,135,4235,"['велоспорт', 'могут', 'исключить', 'из', 'олимпийской', 'программы']","['велоспорту', 'грозит', 'исключение', 'из', 'программы', 'олимпийских', 'игр']",1,0.4444444444444444,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,108,41,4151,"['итальянская', 'generali', 'удвоит', 'долю', 'в', '``', 'ингосстрахе', ""''""]","['итальянцы', 'удвоят', 'свою', 'долю', 'в', '``', 'ингосстрахе', ""''""]",1,0.6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,109,134,4236,"['штат', 'нью-йорк', 'ограничил', 'торговлю', 'оружием']","['штат', 'нью-йорк', 'ужесточил', 'закон', 'о', 'контроле', 'за', 'оборотом', 'оружия']",1,0.2727272727272727,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,110,207,4314,"['в', 'челябинске', 'возбуждено', 'уголовное', 'дело', 'о', 'клевете', 'на', 'ф.вяткина']","['возбуждено', 'дело', 'о', 'клевете', 'на', 'главу', 'челябинского', 'облсуда']",1,0.4166666666666667,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,111,143,4237,"['неизвестный', 'открыл', 'огонь', 'в', 'бизнес-школе', 'штата', 'миссури']","['в', 'сент-луисе', 'преступник', 'открыл', 'огонь', 'в', 'бизнес-школе']",1,0.4444444444444444,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,112,42,4152,"['следователи', 'назвали', 'окончательную', 'причину', 'смерти', 'эми', 'уайнхаус']","['повторное', 'расследование', 'подтвердило', 'причину', 'смерти', 'эми', 'уайнхаус']",0,0.4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,113,139,4238,"['мужчина', 'и', 'женщина', 'скончались', 'в', 'результате', 'стрельбы', 'в', 'колледже', 'кентукки']","['в', 'результате', 'стрельбы', 'в', 'колледже', 'в', 'кентукки', 'погибли', 'два', 'человека']",1,0.4166666666666667,67,0,1,4,0,0,0,0,0,0,0,0,0,0,1
111,114,197,4315,"['умер', 'знаменитый', 'тренер', 'сборной', 'ссср', 'по', 'биатлону', 'в.иерусалимский']","['умер', 'бывший', 'тренер', 'сборной', 'ссср', 'по', 'биатлону']",1,0.6666666666666666,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,115,282,4382,"['в', 'петербурге', 'у', 'отделения', 'полиции', 'произошел', 'взрыв', 'есть', 'пострадавший']","['у', 'пункта', 'полиции', 'в', 'петербурге', 'произошел', 'взрыв']",0,0.6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,116,142,4239,"['в', 'новокузнецке', 'скончался', 'третий', 'пострадавший', 'при', 'взрыве', 'газа']","['в', 'новокузнецке', 'умер', 'третий', 'пострадавший', 'при', 'взрыве', 'газа']",1,0.7777777777777778,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,117,141,4240,"['в', 'москве', 'автомобиль', 'протаранил', 'остановку', 'ранены', '4', 'человека']","['в', 'москве', 'автомобиль', 'врезался', 'в', 'остановку']",1,0.4444444444444444,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,118,52,4153,"['гильдия', 'режиссеров', 'сша', 'объявила', 'претендентов', 'на', 'премию']","['гильдия', 'режиссеров', 'сша', 'назвала', 'претендентов', 'на', 'ежегодную', 'премию']",1,0.6666666666666666,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,119,194,4316,"['литва', 'заморозила', 'счета', 'российских', 'чиновников', 'из', '``', 'списка', 'магнитского', ""''""]","['литва', 'заморозила', 'связанные', 'с', 'делом', 'магнитского', 'счета']",1,0.3076923076923077,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,120,140,4242,"['главу', 'подмосковного', 'красноармейска', 'заподозрили', 'в', 'мошенничестве']","['на', 'главу', 'подмосковного', 'красноармейска', 'завели', 'дело']",0,0.3333333333333333,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,121,136,4243,"['в', '``', 'ер', ""''"", 'определились', 'с', 'суммой', 'штрафа', 'за', 'курение']","['депутаты', 'определились', 'с', 'суммой', 'штрафа', 'за', 'курение', 'в', 'общественных', 'местах']",1,0.5384615384615384,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,122,133,4244,"['священнику', 'поддержавшему', 'pussy', 'riot', 'запретили', 'служить', 'в', 'церкви']","['захотевший', 'извиниться', 'перед', 'pussy', 'riot', 'священник', 'запрещен', 'в', 'служении']",0,0.4166666666666667,66,0,0,0,0,0,0,1,1,0,0,0,0,0,0
120,123,280,4383,"['в', 'турции', 'оползень', 'накрыл', 'футбольный', 'стадион', '7', 'погибших']","['в', 'турции', 'оползень', 'накрыл', 'футбольный', 'стадион']",0,0.75,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,124,54,4155,"['ан-24', 'с', 'хоккеистами', 'на', 'борту', 'выкатился', 'за', 'пределы', 'впп', 'в', 'саранске']","['самолет', 'с', 'хоккеистами', 'выкатился', 'за', 'пределы', 'впп', 'в', 'саранске']",0,0.6666666666666666,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,125,55,4156,"['apple', 'выпустит', 'пластиковый', 'iphone', 'для', 'бедных']","['apple', 'приписали', 'план', 'выпустить', 'пластиковый', 'iphone']",1,0.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,126,206,4317,"['взрыв', 'газа', 'в', 'красноярске', 'семеро', 'пострадавших']","['семь', 'человек', 'пострадали', 'при', 'взрыве', 'газа', 'в', 'красноярске']",1,0.5555555555555556,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,127,196,4318,"['сергею', 'филину', 'в', 'большом', 'театре', 'нашли', 'временную', 'замену']","['в', 'большом', 'театре', 'нашли', 'временную', 'замену', 'филину']",1,0.875,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,128,50,4157,"['дело', 'о', 'дтп', 'на', 'ленинском', 'вернули', 'в', 'прокуратуру']","['дело', 'о', 'дтп', 'на', 'ленинском', 'проспекте', 'вернули', 'в', 'прокуратуру']",1,0.8888888888888888,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,129,11998,4246,"['в', 'лондоне', 'вертолет', 'столкнулся', 'со', 'строительным', 'краном', 'и', 'разбился']","['в', 'центре', 'лондона', 'вертолет', 'врезался', 'в', 'строительный', 'кран']",1,0.45454545454545453,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,130,51,4158,"['защита', 'двух', 'фигурантов', '``', 'болотного', 'дела', ""''"", 'подала', 'жалобы', 'в', 'еспч']","['двое', 'фигурантов', '``', 'болотного', 'дела', ""''"", 'обратились', 'в', 'еспч']",0,0.5384615384615384,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,131,205,4319,"['тройной', 'теракт', 'в', 'ираке', 'унес', 'жизни', '17', 'человек']","['при', 'тройном', 'теракте', 'в', 'ираке', 'погибли', '17', 'человек']",1,0.6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129,132,202,4320,"['право', 'полицейских', 'на', 'проникновение', 'в', 'жилище', 'решили', 'ограничить']","['госдуме', 'предложили', 'ограничить', 'полицию', 'в', 'праве', 'проникать', 'в', 'жилище']",0,0.3333333333333333,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,133,274,4384,"['российские', 'паспорта', 'заменят', '``', 'пластиком', ""''"", 'с', '2015г']","['с', '2015', 'года', 'паспорта', 'заменят', 'пластиковыми', 'картами']",1,0.25,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,134,46,4159,"['сирийские', 'повстанцы', 'обменяют', '48', 'иранцев', 'на', '2', 'тыс', 'своих', 'соратников']","['сирийские', 'повстанцы', 'обменяли', '48', 'иранцев', 'на', '2130', 'своих', 'соратников']",1,0.7272727272727273,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,136,144,4247,"['не', 'все', 'единороссы', 'поддержали', 'губернаторский', 'закон', 'о', 'митингах']","['при', 'падении', 'вертолета', 'в', 'лондоне', 'погибли', 'два', 'человека']",-1,0.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,137,270,4385,"['королева', 'нидерландов', 'решила', 'отречься', 'от', 'престола']","['королева', 'нидерландов', 'отречется', 'от', 'престола']",1,0.8333333333333334,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,138,270,4386,"['королева', 'нидерландов', 'решила', 'отречься', 'от', 'престола']","['королева', 'нидерландов', 'назвала', 'дату', 'передачи', 'престола']",0,0.3333333333333333,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,139,49,4161,"['журналисты', 'пронесли', 'в', 'здание', 'польского', 'парламента', 'бомбу']","['польские', 'журналисты', 'пронесли', 'три', 'килограмма', 'взрывчатки', 'в', 'парламент']",0,0.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,140,137,4248,"['в', 'центре', 'москвы', 'убит', 'криминальный', 'авторитет', 'дед', 'хасан']","['в', 'москве', 'убили', 'криминального', 'авторитета', 'деда', 'хасана']",1,0.875,81,0,0,0,0,0,0,1,1,0,0,0,0,0,0
137,141,193,4321,"['мчс', 'эвакуирует', 'из', 'сирии', 'не', 'только', 'россиян', 'но', 'и', 'иностранцев']","['в', 'интернете', 'нашли', 'два', 'миллиона', 'сторонников', 'саакашвили']",-1,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
